"ID_RSSD","ENTITY_TYPE","NAME","CITY","ST/COUNTRY","DATE_OPEN","NAME_END_DATE","REGULATORY_DISTRICT"
2291398,"BHC","MEDIAPOLIS BANCORPORATION","MEDIAPOLIS","IA",19950120,,"Chicago"
1139082,"BHC","MEDINA BANCSHARES, INC.","MEDINA","TN",19860829,20151231,"St. Louis"
2558206,"BHC","MEDINA BANKSHARES, INC.","HONDO","TX",19970906,20140919,"Dallas"
2412773,"FHD","MEDINA COMMUNITY BANCSHARES, INC.","HONDO","TX",19960522,,"Dallas"
2422110,"FHD","MEDINA COMMUNITY INTERMEDIATE HOLDING COMPANY OF DELAWARE,INC.","WILMINGTON","DE",19960522,20081201,"Dallas"
2558251,"BHC","MEDINA FINANCIAL, INC.","CARSON CITY","NV",19970906,20081113,"Dallas"
1110287,"BHC","MEDINA VALLEY BANCSHARES, INC.","DEVINE","TX",19841231,20100604,"Dallas"
1122703,"BHC","MEDR BANCSHARES, INC.","ERSKINE","MN",19680103,20140905,"Minneapolis"
1052396,"BHC","MEEKCO, INC.","MEEKER","CO",19700620,19901108,"Kansas City"
1062210,"BHC","MEEKER BANCSHARES, INC.","MEEKER","OK",19810814,19900315,"Kansas City"
4390138,"BHC","MEETINGHOUSE BANCORP INC","DORCHESTER","MA",20121119,,"Boston"
1099878,"BHC","MEGA BANCSHARES, INC.","SAINT ANN","MO",19840416,19931028,"St. Louis"
1067327,"BHC","MEGABANK FINANCIAL CORPORATION","ENGLEWOOD","CO",19841102,19980831,"Kansas City"
1232013,"BHC","MEI CORPORATION","MINNEAPOLIS","MN",19720713,19731130,"Chicago"
1084520,"BHC","MEIGS COUNTY BANCSHARES, INC.","DECATUR","TN",19830128,19900629,"Atlanta"
1976616,"BHC","MEIGS COUNTY BANCSHARES, INC.","DECATUR","TN",19920701,19981231,"Atlanta"
1030161,"FHD","MELLON 1ST BUSINESS CORPORATION","LOS ANGELES","CA",19820921,20050319,"Cleveland"
1068762,"BHC","MELLON BANK CORPORATION","PITTSBURGH","PA",19721128,19991017,"Cleveland"
1068762,"FHD","MELLON FINANCIAL CORPORATION","PITTSBURGH","PA",19721128,20070630,"Cleveland"
1139411,"BHC","MELLON FINANCIAL CORPORATION (MD)","ROCKVILLE","MD",19860512,19971015,"Cleveland"
1068762,"BHC","MELLON NATIONAL CORPORATION","PITTSBURGH","PA",19721128,19840829,"Cleveland"
1134386,"BHC","MELLON PSFS BANCORPORATION","CAMDEN","NJ",19850701,19950517,"Cleveland"
4647887,"BHC","MELROSE BANCORP, INC.","MELROSE","MA",20141021,,"Boston"
1124846,"BHC","MELROSE BANCSHARES, INC.","SAINT CLOUD","MN",19791001,19940311,"Minneapolis"
2785356,"BHC","MELTON AND WIRTH, INC.","MOUNT STERLING","KY",19990407,20121231,"St. Louis"
1134407,"BHC","MEMBANCSHARES, INC.","OKLAHOMA CITY","OK",19850726,19881231,"Kansas City"
1848067,"BHC","MEMBERSHIP SERVICES, INC.","PORTLAND","OR",19901210,19950511,"San Francisco"
1021543,"BHC","MEMPHIS BANCSHARES, INC.","MEMPHIS","MO",19780228,19860807,"Kansas City"
1108695,"BHC","MEMPHIS BANCSHARES, INC.","MEMPHIS","TX",19830815,19860205,"Dallas"
2765853,"BHC","MEMPHIS BANCSHARES, INC.","MEMPHIS","MO",19990322,,"St. Louis"
1118685,"BHC","MEMPHIS TRUST COMPANY","MEMPHIS","TN",19520228,19830314,"St. Louis"
2762898,"BHC","MEMPHISFIRST CORPORATION","COLLIERVILLE","TN",19990312,20100225,"St. Louis"
1065743,"BHC","MEMSEC, INC.","ELM CREEK","NE",19830907,19920207,"Kansas City"
1123951,"BHC","MENAHGA BANCSHARES, INC.","MENAHGA","MN",19750908,,"Minneapolis"
2291295,"BHC","MENARD BANCSHARES, INC.","MENARD","TX",19950301,,"Dallas"
2866303,"BHC","MENARD DELAWARE BANCSHARES, INC.","DOVER","DE",19991130,20080519,"Dallas"
1126831,"BHC","MENNO HOLDING COMPANY","MENNO","SD",19820212,,"Minneapolis"
1058884,"BHC","MENO BANCSHARES, INC.","MENO","OK",19791101,20051231,"Kansas City"
1129999,"BHC","MENOMONIE FINANCIAL SERVICES, INC.","MENOMONIE","WI",19850101,19971203,"Minneapolis"
2249036,"BHC","MENOMONIE SHARES, INC.","MENOMONIE","WI",19940916,19971203,"Minneapolis"
3882739,"BHC","MERCANTIL COMMERCEBANK FLORIDA BANCORP","CORAL GABLES","FL",20081015,,"Atlanta"
1135972,"BHC","MERCANTIL COMMERCEBANK HOLDING CORPORATION","CORAL GABLES","FL",19870211,,"Atlanta"
3882748,"BHC","MERCANTIL COMMERCEBANK VOTING TRUST","CORAL GABLES","FL",20081015,,"Atlanta"
2605968,"FBH","MERCANTIL SERVICIOS FINANCIEROS, C.A.","CARACAS","VENEZUELA",19970807,,"Atlanta"
2605968,"FBH","MERCANTIL SERVICIOS FINANCIEROS, C.A., S.A.C.A.","CARACAS","VENEZUELA",19970807,19990330,"Atlanta"
1141964,"BHC","MERCANTILE ACQUISITION COMPANY","SAINT LOUIS","MO",19870217,19870217,"St. Louis"
1968796,"BHC","MERCANTILE ACQUISITION CORPORATION I","SAINT LOUIS","MO",19920430,19920810,"St. Louis"
2151951,"BHC","MERCANTILE ACQUISITION CORPORATION IV","SAINT LOUIS","MO",19940103,19950504,"St. Louis"
2021670,"BHC","MERCANTILE ACQUISITION CORPORATION OF KANSAS I","ROELAND PARK","KS",19920811,19930602,"St. Louis"
1063721,"BHC","MERCANTILE BANCORP, INC.","MOORE","OK",19820608,19890908,"Kansas City"
1099328,"BHC","MERCANTILE BANCORP, INC.","QUINCY","IL",19831230,20131213,"St. Louis"
1129766,"BHC","MERCANTILE BANCORP, INC.","MOUNDSVILLE","WV",19850501,19871230,"Richmond"
1208755,"BHC","MERCANTILE BANCORP, INC.","HAMMOND","IN",19830801,20050126,"Chicago"
2758462,"BHC","MERCANTILE BANCORP, INC.","DALLAS","TX",19990503,20020328,"Dallas"
1094211,"BHC","MERCANTILE BANCORPORATION INC.","SAINT LOUIS","MO",19710311,19990919,"St. Louis"
2307301,"BHC","MERCANTILE BANCORPORATION INC. OF ARKANSAS","SAINT LOUIS","MO",19950501,19960909,"St. Louis"
2151951,"BHC","MERCANTILE BANCORPORATION INC. OF IOWA","SAINT LOUIS","MO",19940103,19960909,"St. Louis"
1141964,"BHC","MERCANTILE BANCORPORATION INCORPORATED OF ILLINOIS","SAINT LOUIS","MO",19870217,19960909,"St. Louis"
1138254,"BHC","MERCANTILE BANCSHARES, INC.","JONESBORO","AR",19860430,19890912,"St. Louis"
2608763,"FHD","MERCANTILE BANK CORPORATION","GRAND RAPIDS","MI",19971215,,"Chicago"
1072442,"FHD","MERCANTILE BANKSHARES CORPORATION","BALTIMORE","MD",19690731,20070301,"Richmond"
1250763,"BHC","MERCANTILE CAPITAL CORP","BOSTON","MA",19880914,20120824,"Boston"
1118724,"BHC","MERCANTILE COMMERCE COMPANY","SAINT LOUIS","MO",19510606,19860312,"St. Louis"
2758565,"BHC","MERCANTILE DELAWARE BANCORP, INC.","DOVER","DE",19990503,20020328,"Dallas"
2341574,"BHC","MERCANTILE FINANCIAL ENTERPRISES, INC.","MINNEAPOLIS","MN",19950915,20011001,"San Francisco"
1238855,"BHC","MERCANTILE NATIONAL CORPORATION","DALLAS","TX",19750731,19760412,"Dallas"
1246412,"BHC","MERCANTILE PARTNERS","FORT WORTH","TX",19870930,19910619,"Dallas"
1023248,"BHC","MERCANTILE SOUTHWEST FINANCIAL CORPORATION","WILMINGTON","DE",19841010,19841230,"Dallas"
1102590,"BHC","MERCANTILE TEXAS CORPORATION","DALLAS","TX",19760413,19841009,"Dallas"
1118724,"BHC","MERCANTILE-COMMERCE COMPANY","SAINT LOUIS","MO",19510606,19710310,"St. Louis"
1138683,"BHC","MERCEDES BANCORP, INC.","MERCEDES","TX",19860430,20100514,"Dallas"
2535010,"BHC","MERCEDES DELAWARE FINANCIAL CORPORATION","WILMINGTON","DE",19970324,20100514,"Dallas"
1061839,"BHC","MERCER BANCORP, INC.","MERCER","MO",19810915,19851231,"Kansas City"
1059461,"BHC","MERCER COUNTY BANCSHARES, INC.","PRINCETON","MO",19800103,19851219,"Kansas City"
1247183,"BHC","MERCER COUNTY STATE BANCORP, INC.","SANDY LAKE","PA",19871201,,"Cleveland"
1143427,"BHC","MERCERSBURG FINANCIAL CORPORATION","MERCERSBURG","PA",19870501,,"Philadelphia"
1085787,"BHC","MERCHANT BANCORPORATION OF FLORIDA","BRANDON","FL",19840301,19841230,"Atlanta"
1085787,"BHC","MERCHANT BANCORPORATION OF FLORIDA, THE","BRANDON","FL",19840301,19940713,"Atlanta"
1426773,"BHC","MERCHANT BANK CORPORATION","ATLANTA","GA",19891114,19940310,"Atlanta"
1493748,"BHC","MERCHANT BANKSHARES GROUP, INC.","FORT MYERS","FL",19900416,19920207,"Atlanta"
1417342,"BHC","MERCHANT HOUSE","SANTA ANA","CA",19890911,19931230,"San Francisco"
1084203,"BHC","MERCHANTS & FARMERS BANCSHARES, INC.","LEESVILLE","LA",19821220,,"Atlanta"
1208308,"FHD","MERCHANTS & MANUFACTURERS BANCORPORATION, INC.","NEW BERLIN","WI",19830322,20080612,"Chicago"
3696093,"BHC","MERCHANTS & MARINE BANCORP, INC.","PASCAGOULA","MS",20080424,,"Atlanta"
1129971,"BHC","MERCHANTS & PLANTERS BANCSHARES, INC.","BOLIVAR","TN",19850101,,"St. Louis"
1082469,"BHC","MERCHANTS & SOUTHERN BANKS OF FLORIDA, INC.","GAINESVILLE","FL",19810925,20150522,"Atlanta"
2111432,"BHC","MERCHANTS AND FARMERS BANCSHARES, INC.","EUTAW","AL",19931008,,"Atlanta"
1208308,"BHC","MERCHANTS AND MANUFACTURERS BANCORPORATION, INC.","GREENDALE","WI",19830322,19931021,"Chicago"
2022734,"BHC","MERCHANTS AND MANUFACTURERS BANK CORPORATION","CHANNAHON","IL",19930204,,"Chicago"
1143463,"BHC","MERCHANTS AND MINERS BANCSHARES, INC.","HIBBING","MN",19870531,19930131,"Minneapolis"
1084838,"BHC","MERCHANTS AND PLANTERS BANCSHARES, INC.","MONTEVALLO","AL",19830531,19980305,"Atlanta"
1085077,"BHC","MERCHANTS AND PLANTERS CORPORATION","NEWPORT","TN",19830722,19880624,"Atlanta"
2908566,"BHC","MERCHANTS BANCORP","GRESHAM","OR",20000502,20170217,"San Francisco"
3530786,"BHC","MERCHANTS BANCORP","CARMEL","IN",20070228,,"Chicago"
2264404,"BHC","MERCHANTS BANCORP OF PENNSYLVANIA, INC.","KITTANNING","PA",19950112,20080331,"Cleveland"
1022643,"BHC","MERCHANTS BANCORP, INC.","ALLENTOWN","PA",19820601,19921120,"Philadelphia"
1206854,"BHC","MERCHANTS BANCORP, INC.","AURORA","IL",19820503,20000210,"Chicago"
2485487,"BHC","MERCHANTS BANCORP, INC.","HILLSBORO","OH",19961231,,"Cleveland"
1131200,"BHC","MERCHANTS BANCORP, INC., THE","NORWALK","CT",19841231,19910201,"New York"
1236909,"BHC","MERCHANTS BANCORP., INC.","KANSAS CITY","MO",19690604,19770711,"Kansas City"
1022719,"BHC","MERCHANTS BANCORPORATION","TOPEKA","KS",19820701,19890828,"Kansas City"
1082955,"BHC","MERCHANTS BANCORPORATION","CULLMAN","AL",19820205,20011031,"Atlanta"
1023239,"BHC","MERCHANTS BANCSHARES, INC.","SOUTH BURLINGTON","VT",19840127,,"Boston"
1084874,"BHC","MERCHANTS BANCSHARES, INC.","KENNER","LA",19830713,19910214,"Atlanta"
1107933,"BHC","MERCHANTS BANCSHARES, INC.","HOUSTON","TX",19821231,19980730,"Dallas"
1248087,"BHC","MERCHANTS BANCSHARES, INC.","BAY SAINT LOUIS","MS",19880211,19970417,"Atlanta"
1820719,"BHC","MERCHANTS CAPITAL CORP","BOSTON","MA",19870810,19900518,"Boston"
1082740,"BHC","MERCHANTS CAPITAL CORP.","VICKSBURG","MS",19820527,19821230,"Atlanta"
1082740,"BHC","MERCHANTS CAPITAL CORPORATION","VICKSBURG","MS",19820527,19981204,"Atlanta"
1206948,"BHC","MERCHANTS CORPORATION","MELROSE PARK","IL",19820917,19920430,"Chicago"
1232273,"BHC","MERCHANTS CORPORATION","BANGOR","ME",19340628,19811228,"Boston"
1105537,"BHC","MERCHANTS FINANCIAL CORPORATION","DALLAS","TX",19810728,19861231,"Dallas"
1128769,"FHD","MERCHANTS FINANCIAL GROUP, INC.","WINONA","MN",19841130,,"Minneapolis"
1082955,"BHC","MERCHANTS FINANCIAL SERVICES, INC.","CULLMAN","AL",19820205,,"Atlanta"
1128769,"BHC","MERCHANTS HOLDING COMPANY","WINONA","MN",19841130,19841230,"Minneapolis"
1142206,"BHC","MERCHANTS HOLDING COMPANY","SIOUX FALLS","SD",19870210,,"Minneapolis"
2320403,"BHC","MERCHANTS HOLDING COMPANY","SACRAMENTO","CA",19950620,,"San Francisco"
1128769,"BHC","MERCHANTS HOLDING COMPANY, THE","WINONA","MN",19841130,19991103,"Minneapolis"
1237045,"BHC","MERCHANTS INVESTORS, INC.","KANSAS CITY","MO",19690604,19751231,"Kansas City"
2004048,"FHD","MERCHANTS MERGER CORP.","BROOKFIELD","WI",19921030,20071111,"Chicago"
1199620,"BHC","MERCHANTS NATIONAL CORPORATION","INDIANAPOLIS","IN",19720103,19921231,"Cleveland"
2742694,"BHC","MERCHANTS NEW MERGER CORP.","BROOKFIELD","WI",19981231,20071111,"Chicago"
2023012,"BHC","MERCHANTS NEW YORK BANCORP, INC.","NEW YORK","NY",19930701,20010119,"New York"
1117473,"BHC","MERCHANTS OF SHENANDOAH BAN-CORP","SHENANDOAH","PA",19841015,19990630,"Philadelphia"
1210392,"BHC","MERCHANTS REPUBLIC CORP.","TERRE HAUTE","IN",19840831,19850930,"Chicago"
1099207,"BHC","MERCHANTS STATE HOLDING COMPANY","HUMBOLDT","TN",19840127,19881017,"St. Louis"
1085107,"BHC","MERCHANTS TRUST, INC.","JACKSON","AL",19830812,,"Atlanta"
1232983,"BHC","MERCY MEMORIAL HOSPITAL ASSOCIATION","URBANA","OH",19571218,19721129,"Cleveland"
3843918,"SLHC","MEREDITH E. BASTIAN TRUST","WICHITA","KS",19970630,,"Kansas City"
1095414,"BHC","MEREDOSIA BANCORPORATION, INC.","SPRINGFIELD","IL",19741001,19950619,"St. Louis"
1363926,"BHC","MERGER COMPANY, INC.","JACKSON","MO",19890106,19890106,"St. Louis"
1030291,"BHC","MERIDIAN BANCORP","CONCORD","CA",19830309,19850228,"San Francisco"
1023060,"BHC","MERIDIAN BANCORP, INC.","READING","PA",19830630,19960409,"Philadelphia"
1902651,"BHC","MERIDIAN BANCORP, INC.","PEABODY","MA",19910901,,"Boston"
1241042,"BHC","MERIDIAN CORPORATION","HAMPTON","NH",19810228,19840709,"Boston"
1902651,"BHC","MERIDIAN FINANCIAL SERVICES, INC","PEABODY","MA",19910901,20140726,"Boston"
3402472,"BHC","MERIDIAN INTERSTATE BANCORP, INC","PEABODY","MA",20060430,20140726,"Boston"
1902651,"BHC","MERIDIAN MUTUAL HOLDING COMPANY","EAST BOSTON","MA",19910901,19981119,"Boston"
1864218,"BHC","MERIT HOLDING CORPORATION","TUCKER","GA",19910524,19990929,"Atlanta"
2470090,"BHC","MERIWETHER BANK SHARES, INC.","GREENVILLE","GA",19961023,20151130,"Atlanta"
1104286,"BHC","MERKEL BANCSHARES, INC.","MERKEL","TX",19800701,19921029,"Dallas"
1131291,"BHC","MERRILL BANCORPORATION, INC.","MERRILL","IA",19850624,19990319,"Chicago"
1020256,"BHC","MERRILL BANKSHARES COMPANY","BANGOR","ME",19690210,19871231,"Boston"
2009294,"FHD","MERRILL MERCHANTS BANCSHARES, INC.","BANGOR","ME",19921019,20070608,"Boston"
1020292,"BHC","MERRILL/NORSTAR BANKSHARE ASSOCIATION","PORTLAND","ME",19690318,19960829,"Boston"
3405521,"BHC","MERRIMACK BANCORP MHC","CONCORD","NH",20060601,20130101,"Boston"
1427109,"BHC","MERRIMACK BANCORP OF NEW HAMPSHIRE, INC.","LOWELL","MA",19880525,19910830,"Boston"
1247080,"BHC","MERRIMACK BANCORP, INC.","LOWELL","MA",19871006,19910830,"Boston"
1029080,"BHC","MESA BANCORP","SAN DIEGO","CA",19810930,19851122,"San Francisco"
2299040,"BHC","MESA FINANCIAL CORPORATION","SWEETWATER","TX",19950507,,"Dallas"
2217503,"BHC","MESABA BANCSHARES, INC.","GRAND RAPIDS","MN",19940526,,"Minneapolis"
1239991,"BHC","MESQUITE BANCSHARES, INC.","MESQUITE","TX",19790629,19811230,"Dallas"
2493606,"BHC","MESQUITE FINANCIAL CORPORATION","HUTCHINSON","KS",19961101,20020426,"Kansas City"
2314288,"BHC","MESQUITE FINANCIAL SERVICES DELAWARE, INC.","WILMINGTON","DE",19950526,20151130,"Dallas"
2314260,"BHC","MESQUITE FINANCIAL SERVICES, INC.","ALICE","TX",19950526,,"Dallas"
1139439,"BHC","MET FINANCIAL CORPORATION","OAKLAND","CA",19860609,,"San Francisco"
1058905,"BHC","MET-STATE CORP.","COMMERCE CITY","CO",19790904,19930203,"Kansas City"
1095919,"BHC","META BANCO, INC.","META","MO",19790718,19920608,"St. Louis"
2390013,"SLHC","META FINANCIAL GROUP, INC","SIOUX FALLS","SD",19720101,20121130,"Chicago"
2390013,"SLHC","META FINANCIAL GROUP, INC.","SIOUX FALLS","SD",19720101,,"Chicago"
1133204,"BHC","METAMORA BANCORP, INC.","METAMORA","OH",19851130,,"Cleveland"
2820211,"BHC","METBANK HOLDING CORP.","NEW YORK","NY",19990622,20070102,"New York"
1062676,"BHC","METCALF BANCSHARES, INC.","OVERLAND PARK","KS",19811030,20080425,"St. Louis"
2945824,"FHD","METLIFE, INC.","NEW YORK","NY",20010228,20130113,"New York"
1230073,"BHC","METRO BANCHOLDING CORPORATION","SAINT LOUIS","MO",19581231,19841218,"St. Louis"
1115451,"BHC","METRO BANCORP , INC.","MELROSE","MA",19841114,19941209,"Boston"
1031195,"BHC","METRO BANCORP, INC.","PHOENIX","AZ",19830411,19890129,"San Francisco"
1115451,"BHC","METRO BANCORP, INC.","MELROSE","MA",19841114,19841230,"Boston"
1129832,"BHC","METRO BANCORP, INC.","DOUGLASVILLE","GA",19850131,19940228,"Atlanta"
1205772,"BHC","METRO BANCORP, INC.","FARMINGTON HILLS","MI",19820101,20040108,"Chicago"
2807614,"BHC","METRO BANCORP, INC.","HARRISBURG","PA",19990701,20160212,"Philadelphia"
1208317,"BHC","METRO BANCORPORATION","WATERLOO","IA",19830606,19940102,"Chicago"
1054961,"BHC","METRO BANCSHARES, INC.","KANSAS CITY","MO",19740910,19921120,"Kansas City"
1065033,"BHC","METRO BANCSHARES, INC.","BROKEN ARROW","OK",19830504,19940629,"Kansas City"
1105452,"BHC","METRO BANCSHARES, INC.","ALVARADO","TX",19810930,19950929,"Dallas"
3650255,"BHC","METRO BANCSHARES, INC.","DOUGLASVILLE","GA",20080128,20150131,"Atlanta"
1061615,"BHC","METRO BANK CORP.","DENVER","CO",19810629,19890619,"Kansas City"
1493757,"BHC","METRO FINANCIAL CORPORATION","ATLANTA","GA",19900402,19960131,"Atlanta"
1237072,"BHC","METRO INSURANCE AGENCY, INC.","KANSAS CITY","MO",19680527,19780717,"Kansas City"
3027268,"BHC","METRO NORTH BANCSHARES, INC.","ELK RIVER","MN",20010630,,"Minneapolis"
1241668,"BHC","METRO SHARES, INC.","METAIRIE","LA",19811202,19850101,"Atlanta"
1128901,"BHC","METRO-WEST FINANCIAL CORPORATION","EDEN PRAIRIE","MN",19840518,19860710,"Minneapolis"
1248649,"BHC","METROBANCORP","INDIANAPOLIS","IN",19880404,20030113,"Chicago"
1065994,"BHC","METROBANCSHARES, INC.","OKLAHOMA CITY","OK",19831020,19900130,"Kansas City"
2521899,"BHC","METROBANK FINANCIAL SERVICES, INC.","MIAMI","FL",19970505,20100716,"Atlanta"
4750086,"BHC","METROCITY BANKSHARES, INC.","DORAVILLE","GA",20141231,,"Atlanta"
2344799,"BHC","METROCORP BANCSHARES, INC.","HOUSTON","TX",19981026,20140117,"Dallas"
1201916,"BHC","METROCORP, INC.","EAST MOLINE","IL",19740628,20060706,"Chicago"
1106011,"BHC","METROPLEX BANCSHARES, INC.","DALLAS","TX",19810831,20060824,"Chicago"
1107438,"BHC","METROPLEX CAPITAL, INC.","DALLAS","TX",19830508,19880602,"Dallas"
2428466,"BHC","METROPLEX DELAWARE FINANCIAL CORPORATION","DOVER","DE",19960604,20060824,"Chicago"
1107492,"BHC","METROPLEX NORTH BANCSHARES, INC.","CELESTE","TX",19820910,,"Dallas"
2754594,"BHC","METROPLEX NORTH BANCSHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","CELESTE","TX",19990501,20141015,"Dallas"
3637984,"BHC","METROPOLITAN BANCGROUP, INC.","RIDGELAND","MS",20080301,,"Atlanta"
1070774,"BHC","METROPOLITAN BANCORP INC.","LIMA","OH",19820219,19900329,"Cleveland"
1137181,"BHC","METROPOLITAN BANCORP, INC.","CHICAGO","IL",19860225,20101231,"Chicago"
1080755,"BHC","METROPOLITAN BANCORPORATION","HOLIDAY","FL",19790731,19820802,"Atlanta"
1108686,"BHC","METROPOLITAN BANCSHARES, INC.","DALLAS","TX",19831001,19910124,"Dallas"
1119123,"BHC","METROPOLITAN BANCSHARES, INC.","MUNFORD","TN",19820608,20020619,"St. Louis"
1137154,"BHC","METROPOLITAN BANCSHARES, INC.","SPRINGFIELD","MO",19860227,19971204,"St. Louis"
1230662,"BHC","METROPOLITAN BANCSHARES, INC.","KANSAS CITY","MO",19790920,19841030,"Kansas City"
1248685,"BHC","METROPOLITAN BANCSHARES, INC.","WASHINGTON","DC",19880401,19920501,"Richmond"
2338949,"BHC","METROPOLITAN BANCSHARES, INC.","MINNEAPOLIS","MN",19960110,20011001,"San Francisco"
1239423,"FBH","METROPOLITAN BANK & TRUST COMPANY","MAKATI CITY","PHILIPPINES",19620101,20050929,"San Francisco"
1204627,"BHC","METROPOLITAN BANK GROUP, INC.","CHICAGO","IL",19800815,20150216,"Chicago"
2820211,"BHC","METROPOLITAN BANK HOLDING CORP.","NEW YORK","NY",19990622,,"New York"
3153224,"FHD","METROPOLITAN CAPITAL BANCORP, INC.","CHICAGO","IL",20050125,,"Chicago"
1241314,"BHC","METROPOLITAN CORPORATION","BILOXI","MS",19810509,19900603,"Atlanta"
1246551,"BHC","METROPOLITAN HOLDING COMPANY, INC.","BALTIMORE","MD",19870903,19901001,"Richmond"
1201783,"BHC","METROPOLITAN INVESTMENTS CORPORATION","CHICAGO","IL",19631022,19860224,"Chicago"
1097418,"BHC","METROPOLITAN NATIONAL BANCSHARES, INC.","LITTLE ROCK","AR",19820715,19931207,"St. Louis"
1084708,"BHC","METTER FINANCIAL SERVICES, INC.","METTER","GA",19830420,19851230,"Atlanta"
3790254,"SLHC","METUCHEN BANCORP, INC.","METUCHEN","NJ",,,"Philadelphia"
3790245,"SLHC","METUCHEN, MHC","METUCHEN","NJ",,,"Philadelphia"
2908007,"FHD","MFC, INC.","MINNEAPOLIS","MN",20000401,20020329,"Minneapolis"
1021721,"BHC","MFG INVESTMENTS, INC.","HIALEAH","FL",19790430,19811230,"Atlanta"
1407071,"BHC","MGB BANCSHARES, INC.","MATTOON","IL",19890509,,"Chicago"
1143566,"BHC","MGEORGIA BANKSHARES, INC.","HAWKINSVILLE","GA",19870731,19991227,"Atlanta"
1021721,"BHC","MGF INVESTMENTS, INC.","HIALEAH","FL",19790430,19820131,"Atlanta"
2795083,"BHC","MHBC INVESTMENTS LIMITED PARTNERSHIP I","NORTH LITTLE ROCK","AR",19971231,20040403,"St. Louis"
2795083,"BHC","MHBC INVESTMENTS LIMITED PARTNERSHIP I LLLP","ENGLAND","AR",19971231,,"St. Louis"
1022924,"BHC","MHC HOLDING (DELAWARE) INC.","WILMINGTON","DE",19830103,19930914,"New York"
3104682,"BHC","MIAMI - NEVADA, INC.","CARSON CITY","NV",20020131,20120803,"Dallas"
1052592,"BHC","MIAMI AGENCY, INC.","PAOLA","KS",19620705,19901230,"Kansas City"
1407017,"BHC","MIAMI BANCSHARES, INC.","MIAMI","TX",19890626,20140321,"Dallas"
1071418,"BHC","MIAMI CITIZENS BANCORP","PIQUA","OH",19840701,19861231,"Cleveland"
1200450,"BHC","MIAMI CORPORATION","CHICAGO","IL",19530202,19940324,"Chicago"
1023015,"BHC","MIAMI NATIONAL BANCORP","CORAL GABLES","FL",19830316,19900322,"Atlanta"
1060980,"BHC","MIAMI NATIONAL BANCSHARES, INC.","MIAMI","OK",19801201,19870508,"Kansas City"
1060980,"BHC","MIAMI NATIONAL BANK SHARES, INC.","MIAMI","OK",19801201,19821230,"Kansas City"
1427042,"BHC","MICHAEL BANCORPORATION, INCORPORATED","MINNEAPOLIS","MN",19890301,19941205,"Minneapolis"
4265441,"SLHC","MICHAEL RINEY TRUST DATED 11/30/93, THE","TOWN AND COUNTRY","MO",20080708,,"St. Louis"
4265441,"SLHC","MICHAEL WILLIAM RINEY S TRUST, THE","DES PERES","MO",20080708,20110721,"St. Louis"
3851333,"SLHC","MICHELLE RUTH LEVY IRREVOCABLE TRUST","MILWAUKEE","WI",,20121130,"Chicago"
1208764,"BHC","MICHIANA BANCORP, INC.","ROCHESTER","IN",19830706,19861230,"Chicago"
1200384,"BHC","MICHIGAN AVENUE FINANCIAL GROUP, INC.","CHICAGO","IL",19700228,19841207,"Chicago"
3806801,"BHC","MICHIGAN COMMERCE BANCORP","LANSING","MI",20080701,20120613,"Chicago"
2722977,"BHC","MICHIGAN COMMUNITY BANCORP LIMITED","STERLING HEIGHTS","MI",19990105,20051230,"Chicago"
2722977,"BHC","MICHIGAN COMMUNITY BANCORP LTD.","STERLING HEIGHTS","MI",19990105,20100416,"Chicago"
1121779,"BHC","MICHIGAN FINANCIAL CORPORATION","MINNEAPOLIS","MN",19731001,20040219,"San Francisco"
2519010,"BHC","MICHIGAN HERITAGE BANCORP, INC.","FARMINGTON HILLS","MI",19970227,20090424,"Chicago"
1199714,"FHD","MICHIGAN NATIONAL CORPORATION","FARMINGTON HILLS","MI",19721106,20010430,"Chicago"
1079272,"BHC","MICKLER CORPORATION","TAMPA","FL",19471022,19931014,"Atlanta"
2267049,"BHC","MID AM OF MICHIGAN, INC.","GRAND RAPIDS","MI",19941229,19950318,"Cleveland"
1070952,"BHC","MID AM, INC.","BOWLING GREEN","OH",19820403,19981001,"Cleveland"
1231481,"BHC","MID AMERICA BANCORPORATION, INC.","MINNEAPOLIS","MN",19690911,19810717,"Minneapolis"
1053843,"BHC","MID AMERICA BANCSHARES, INC.","PLEASANT HILL","MO",19710921,19841230,"Kansas City"
1060533,"BHC","MID AMERICA BANCSHARES, INC.","WICHITA","KS",19801203,19880718,"Kansas City"
2600347,"BHC","MID AMERICA BANKING CORPORATION","ROLLA","MO",19970812,,"St. Louis"
1247905,"BHC","MID AMERICA BANKS, INC.","COLLINS","IA",19871116,,"Chicago"
2621968,"BHC","MID AMERICA MORTGAGE SERVICES, INC.","COLUMBIA","MO",19840601,20040216,"St. Louis"
1090987,"BHC","MID CITCO INC","CHICAGO","IL",19820217,19821230,"Chicago"
1031104,"BHC","MID CITY BANCORP","BREA","CA",19830411,19931021,"San Francisco"
1208513,"BHC","MID ILLINOIS BANCORP, INC.","PEORIA","IL",19830414,,"Chicago"
4557892,"BHC","MID ILLINOIS BANCORP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","PEORIA","IL",20160725,,"Chicago"
1020537,"BHC","MID IOWA INC","PANORA","IA",19701218,19841230,"Chicago"
1020537,"BHC","MID IOWA, INC.","PANORA","IA",19701218,19871231,"Chicago"
